DateTime,AddedIPs,RemovedIPs
1613016019,37,0
1613104325,32,69
1613189288,34,0
1613274011,34,33
1613362328,31,67
1613447385,50,0
1613536333,45,94
1613621767,48,0
1613706725,44,46
1613795049,41,87
1613880017,43,0
1613964969,45,41
1614054067,40,87
1614138966,45,0
1614227526,40,85
1614312248,46,0
1614397206,41,44
1614485766,39,82
1614570252,43,0
1614658806,40,83
1614743766,47,0
1614832567,43,91
1614917053,49,0
1615001766,40,44
1615091324,38,82
1615177497,39,0
1615262648,38,35
1615347367,48,41
1615436649,37,86
1615521368,43,0
1615609449,47,90
1615696324,47,47
1615780818,42,0
1615869126,39,81
1615953848,41,0
1616042408,42,83
1616127126,42,0
1616211849,41,41
1616300405,41,83
1616385127,44,0
1616473690,38,83
1616558647,40,0
1616647450,40,79
1616732164,42,0
1617360117,47,89
1618026727,87,42
1618374725,38,83
1618547290,46,46
1618632247,43,0
1618720092,34,77
1618805048,40,0
1618894328,40,80
1618979532,45,0
1619064966,38,42
1619153767,36,77
1619238968,34,0
1619324408,32,32
1619409367,37,31
1619496247,35,75
1619585527,40,40
1619670726,38,0
1619755449,34,33
1619844249,37,76
1619929211,36,0
1620017527,31,67
1620102972,40,0
1620188409,34,31
1620273621,38,41
1620361927,33,73
1620446884,38,0
1620536170,35,73
1620621367,47,0
1620705846,28,42
1620795618,38,71
1620881047,39,0
1620966249,31,39
1621051688,38,28
1621140486,34,75
1621225206,41,0
1621314023,39,80
1621398726,41,0
1621484896,24,27
1621570091,36,34
1621656486,37,38
1621743162,36,75
1621831685,43,43
1621917371,45,0
1622004730,41,86
1622090166,43,0
1622175609,38,38
1622261048,39,42
1622351054,39,79
1622436967,44,0
1622522409,49,43
1622607366,35,50
1622693533,45,33
1622782342,47,94
1622865849,47,0
1622955849,45,92
1623039130,47,0
1623126485,44,91
1623213612,48,48
1623299771,48,0
1623386169,42,45
1623473051,45,90
1623559213,47,0
1623645365,47,44
1623731288,47,48
1623817447,45,44
1623902649,48,48
1623990009,48,98
1624076168,48,0
1624165691,46,94
1624250652,48,0
1624335850,45,47
1624424888,48,94
1624510330,49,0
1624595047,46,47
1624684332,44,92
1624769770,49,0
1624855928,49,48
1624941368,43,44
1625027048,48,49
1625115847,47,95
1625201529,48,0
1625287208,42,48
1625373127,47,41
1625458332,48,46
1625547367,48,98
1625632807,48,0
1625718734,47,46
1625807771,47,96
1625892730,50,0
1625977694,46,47
1626066247,46,95
1626151688,49,0
1626236889,46,46
1626322333,46,46
1626411691,49,98
1626497049,48,0
1626582007,46,46
1626671530,46,94
1626757454,48,0
1626843370,36,48
1626929053,48,37
1627015931,45,92
1627101369,48,0
1627186571,42,44
1627276328,45,91
1627362730,47,47
1627448409,47,0
1627535528,46,93
1627621220,48,0
1627707375,47,47
1627793287,49,48
1627878971,48,47
1627964651,48,48
1628053449,46,96
1628139366,47,0
1628224806,45,47
1628309766,47,44
1628399529,49,97
1628484726,49,0
1628570170,47,49
1628655607,46,44
1628744647,39,88
1628830810,37,0
1628916247,48,37
1629001450,48,47
1629090968,50,99
1629176419,49,0
1629261608,47,49
1629347292,48,45
1629436570,47,99
1629522006,47,0
1629613992,49,94
1629695765,50,0
1629781447,49,50
1629866650,48,49
1629952328,48,47
1630038007,48,47
1630126567,47,97
1630212728,48,0
1630298408,46,44
1630384089,48,50
1630470969,44,92
1630557132,48,0
1630645928,48,96
1630731127,48,0
1630816813,48,48
1630902733,50,48
1630991525,49,99
1631076965,50,0
1631162889,36,50
1631248807,49,36
1631334726,35,35
1631424005,48,97
1631508967,50,0
1631596565,49,99
1631682017,50,0
1631767931,49,50
1631853605,48,49
1631938807,39,47
1632027366,49,89
1632112326,49,0
1632199449,50,99
1632288009,49,49
1632373686,50,0
1632459613,39,48
1632548890,45,86
1632630246,41,0
1632718568,47,88
1632804006,45,0
1632892328,48,93
1632978250,48,0
1633063213,49,48
1633152248,43,92
1633237466,42,0
1633322888,49,41
1633408824,40,41
1633497147,47,96
1633580886,49,0
1633669924,48,97
1633756091,45,0
1633841769,43,44
1633926969,45,41
1634013124,42,43
1634102646,46,93
1634188566,48,0
1634274005,37,48
1634359447,42,29
1634448248,29,79
1634533925,46,0
1634619127,41,38
1634707928,49,98
1634793364,50,0
1634880007,50,100
1634965927,49,0
1635052325,37,48
1635137765,50,40
1635222970,36,34
1635309846,46,96
1635396248,45,45
1635482405,48,0
1635569047,40,88
1635655153,49,0
1635741370,48,49
1635827768,44,48
1635914404,48,92
1636000570,49,0
1636087446,48,97
1636174085,50,50
1636260485,42,0
1636347617,47,89
1636433764,48,0
1636519923,48,47
1636606323,50,49
1636692244,47,48
1636781529,49,98
1636868169,50,50
1636953366,50,0
1637038818,48,49
1637124249,48,48
1637210654,50,99
1637300410,48,48
1637386571,48,0
1637472490,50,48
1637558167,48,49
1637644570,50,99
1637691132,49,0
1637730018,48,0
1637815689,43,94
1637905210,48,95
1637991371,50,0
1638076806,45,49
1638162728,49,48
1638247688,42,46
1638336971,45,87
1638422646,47,0
1638508089,40,42
1638593048,49,45
1638680416,48,97
1638769206,49,49
1638854886,48,0
1638940571,46,47
1639026253,47,47
1639112166,47,45
1639201927,46,95
1639287125,48,0
1639372564,46,46
1639458248,48,47
1639543930,48,49
1639633448,44,92
1639719605,49,0
1639804327,48,49
1639889284,49,49
1639975685,45,93
1640065210,46,46
1640150646,48,0
1640235850,47,49
1640322485,47,93
1640408647,49,0
1640494816,47,47
1640583847,48,97
1640669526,50,0
1640755447,46,48
1640840885,47,48
1640926328,47,45
1641015851,50,99
1641101771,49,0
1641187449,49,49
1641275046,49,98
1641360968,49,0
1641446405,47,49
1641531849,47,45
1641618728,48,97
1641707527,50,50
1641793205,49,0
1641878166,47,49
1641963617,48,48
1642049768,49,46
1642139527,46,96
1642224727,50,0
1642310651,49,50
1642395621,49,48
1642484646,50,100
