DateTime,AddedIPs,RemovedIPs
1612712825,15,362
1612799472,362,89
1612885971,89,396
1612972709,396,309
1613059152,309,55
1613145603,55,805
1613232065,805,2508
1613318524,2508,2178
1613405005,2178,293
1613491487,293,2730
1613577923,2730,8541
1613664376,8541,1163
1613750863,1163,84
1613837312,84,3139
1613923881,3139,531
1614010442,531,4463
1614096903,4463,883
1614183417,627,4391
1614269915,4647,23074
1614356404,23074,582
1614442877,582,305
1614529331,241,72
1614615801,136,1340
1614702341,1340,4732
1614788818,4732,8744
1614875260,8744,4327
1614961736,4326,4174
1615048152,4175,8538
1615134602,8538,328
1615221073,328,2297
1615307574,2296,4361
1615394020,4362,1288
1615480605,1288,333
1615567037,333,418
1615653557,418,56
1615740036,56,81
1615826477,81,6637
1615913100,6637,127
1615999571,127,1061
1616086026,1061,607
1616172495,607,9602
1616258988,9602,1626
1616345414,1626,1302
1616431877,1302,366
1616518478,366,1322
1616604929,1322,1519
1616691437,1519,61
1616777927,61,472
1617296791,472,2608
1618075276,2608,2577
1618162022,2577,2110
1618248600,62,317
1618594386,2365,425
1618680862,425,4365
1618767468,4365,87569
1618854006,87569,426
1618940478,426,1347
1619027019,1347,8218
1619113445,8218,19925
1619199902,19924,1113
1619286401,1114,4363
1619459472,4363,61
1619546000,61,6575
1619632446,6575,650
1619718904,649,1556
1619805447,1557,169
1619891884,169,417
1619978362,417,47
1620064802,47,27
1620151263,27,380
1620237739,380,2894
1620324227,2894,666
1620410650,666,1120
1620497141,1120,300
1620583610,300,791
1620670031,791,4189
1620756623,4189,521
1620843077,520,1421
1620929531,1422,1065
1621015992,1065,37
1621102500,29,332
1621188902,340,1041
1621275364,1040,2634
1621361929,2635,4444
1621448404,4444,4448
1621534880,4448,522
1621621344,522,33643
1621707862,33643,16738
1621794387,16738,652
1621881000,652,8275
1621967402,8275,606
1622053877,350,222
1622140443,478,17177
1622226956,17177,926
1622313528,926,43
1622400001,43,369
1622486441,369,1413
1622572871,1413,12601
1622659502,12601,9495
1622746009,9495,194
1622832480,194,4612
1622918914,4611,2080
1623005408,2081,29
1623091878,29,280
1623178361,280,536
1623264858,536,290
1623351329,290,4659
1623437896,4659,10535
1623524347,10535,74191
1623610803,74191,402
1623697271,402,343
1623783725,342,371
1623870232,372,332
1623956657,332,1082
1624043102,1082,37
1624129619,37,553
1624216105,553,1162
1624302567,1162,1077
1624389079,1077,116
1624475523,116,100
1624562003,100,3084
1624648500,3084,1321
1624734903,1321,182
1624821511,182,536
1624907952,532,77
1624994406,81,62847
1625080875,62847,656
1625167350,656,493
1625253855,493,2879
1625340387,2879,65984
1625426870,65984,517
1625513315,517,297
1625599800,296,303
1625686281,304,1996
1625772759,1996,892
1625859292,892,2142
1625945777,2142,1231
1626032325,1231,65
1626118773,65,175
1626205204,175,1066
1626291674,1066,204
1626378296,204,15635
1626464703,7443,2589
1626551178,10781,1459
1626637693,1459,657
1626724259,657,330
1626810663,330,433
1626897168,433,511
1626983583,511,871
1627070085,871,5386
1627156528,5386,2070
1627243150,1814,384
1627329602,639,725
1627416065,726,261
1627502523,261,326
1627589054,326,548
1627675552,548,410
1627762031,410,798
1627848614,798,102
1627935079,102,655
1628021548,655,4552
1628108006,4552,3694
1628194500,3694,297
1628280902,297,135
1628367515,135,180
1628453948,180,282
1628540406,282,318
1628626879,318,2557
1628713342,2557,37
1628799882,37,306
1628886311,306,1448
1628972879,1448,910
1629059282,910,287
1629145806,287,555
1629232274,555,559
1629318899,559,12660
1629405354,12660,124
1629491864,124,1622
1629578415,1622,4686
1629664879,4685,679
1629751371,680,5231
1629837902,5231,359
1629924394,359,1167
1630010992,1167,27
1630097414,27,1097
1630183881,1097,311
1630270345,311,277
1630356828,277,66513
1630443477,66513,2080
1630529909,2080,590
1630616365,590,432
1630702802,432,1072
1630789263,1072,2193
1630875723,2193,10
1630962197,10,555
1631048645,555,381
1631135105,381,4579
1631221592,4579,715
1631308035,715,350
1631394607,350,298
1631481074,298,65847
1631567646,65847,193
1631654103,193,4740
1631740565,4740,50
1631827190,50,118
1631913606,118,98
1632000074,98,209
1632086632,209,4731
1632173246,4731,56
1632259692,56,289
1632346194,289,2364
1632432603,2364,2064
1632519080,2064,197
1632605541,197,266
1632692061,266,74
1632778578,74,333
1632865060,333,396
1632951518,396,377
1633038005,377,17434
1633124491,17434,271
1633210969,271,65991
1633297457,65927,104
1633383903,168,1353
1633470397,1353,569
1633556884,569,1099
1633643353,1099,2416
1633730022,2416,348
1633816672,346,5228
1633903135,5230,1318
1633989547,1318,1335
1634162464,1335,808
1634248931,808,1155
1634335386,1155,850
