DateTime,AddedIPs,RemovedIPs
1618504347,256,0
1618511599,0,256
1618579804,0,256
1618582533,256,0
1618611454,0,256
1618669382,256,0
1618669834,0,256
1618684240,256,0
1618713051,256,0
1618755623,0,256
1618777803,0,256
1618842634,256,256
1618849298,256,0
1618875050,256,0
1618924930,0,256
1619007303,0,256
1619015454,0,512
1619025492,0,256
1619051402,0,256
1619100903,256,0
1619118043,256,0
1619134252,0,512
1619187323,256,0
1619191836,256,0
1619194528,0,256
1619288164,0,256
1619356670,0,256
1619386246,0,256
1619392503,0,512
1619450296,512,0
1619483447,256,0
1619529569,256,0
1619541036,256,0
1619795749,256,0
1619803961,256,0
1619814039,256,0
1619875003,256,0
1619965858,0,256
1619968537,256,0
1619978441,0,256
1619982043,256,0
1619997350,0,1024
1620052236,256,0
1620064843,256,0
1620433803,256,0
1620533755,256,0
1620573304,256,0
1620585942,0,256
1620664238,0,256
1620674207,256,0
1620747938,0,256
1620792913,0,256
1620826256,0,256
1620837036,0,256
1620916238,0,256
1621016388,256,0
1621023787,0,256
1621084679,0,768
1621088320,0,256
1621096202,0,256
1621102846,0,256
1621105254,0,256
1621110393,0,256
1621117802,0,256
1621137879,0,256
1621609240,0,512
1621862152,512,0
1621895084,256,0
1621948558,0,256
1621969246,256,0
1622074556,0,256
1622132403,0,256
1622218784,0,256
1622297735,0,256
1622391529,256,0
1622466945,0,256
1622470503,512,0
1622651442,0,256
1622660446,0,256
1622759029,256,0
1622917175,256,0
1622952357,0,256
1622996292,512,0
1623010777,0,256
1623078036,0,256
1623097398,256,0
1623247263,0,256
1623331019,0,256
1623338219,256,0
1623349098,256,0
1623435341,0,256
1623436243,256,0
1623514503,0,256
1623695439,256,0
1623709180,0,256
1623770152,0,256
1623780942,0,256
1623866695,256,0
1624021258,0,256
1624025119,256,0
1624284359,0,256
1624378530,0,256
1624464321,256,0
1624486545,0,256
1624559438,0,256
1624634139,0,256
1624713099,512,0
1625062503,0,512
1625076938,0,256
1625085042,0,256
1625141744,0,256
1625351437,256,0
